1032, 6340000.0
1109, 6488891.89189189
1138, 6157447.36842105
1161, 6118634.92063492
1153, 5291787.61061947
1014, 5170720.0
1014, 5800731.34328358
1065, 4911600.0
1065, 4330615.38461538
1532, 5339571.42857143
1532, 7531435.40669856
1532, 6421650.34965035
1532, 6637909.09090909
1532, 6676911.45833333
1594, 5108444.44444444
1594, 9991688.37209302
1594, 9503933.96226415
1429, 5326357.14285714
1429, 11099203.2967033
1429, 5311933.33333333
1236, 7245817.70833333
1236, 9398348.48484848
1236, 5653882.35294118
1236, 5874735.29411765
1724, 8257875.47169811
1724, 9034551.02040816
1786, 5926750.0
1786, 6562761.36363636
1786, 5374666.66666667
1786, 4836833.33333333
1786, 6745383.56164384
1832, 8426321.42857143
1832, 10089309.9415205
1832, 6626905.4054054
1439, 8119150.28901734
1439, 5152782.60869565
1439, 7335776.78571429
2181, 5794500.0
2181, 7223695.65217391
1788, 19538469.4767442
1788, 6103125.0
1788, 9281097.7443609
1958, 4659500.0
1958, 5159631.57894737
1958, 11442879.6147673
2098, 7561851.85185185
2098, 9601094.46254072
2098, 5903625.0
2098, 5700125.0
2098, 6052725.0
2098, 8630608.24742268
1604, 5807558.82352941
1604, 5086235.29411765
1604, 4590565.2173913
1604, 6552000.0
1604, 4983478.26086957
1604, 7682526.31578947
1604, 9007052.17391304
2426, 9051066.66666667
2426, 9847871.62162162
1900, 7647190.47619048
1900, 11007521.0608424
1900, 9185944.68085106
1900, 12943616.4383562
1900, 10182697.4789916
2282, 6283428.57142857
2282, 6241571.42857143
2282, 7787588.23529412
2282, 7333842.10526316
2282, 6586825.0
2282, 5443705.88235294
2502, 11372334.2036554
2502, 9917696.3190184
2502, 7089590.69767442
2502, 9716772.72727273
1895, 5275105.26315789
1895, 6345440.0
1895, 8620152.0
1895, 17208701.1494253
1895, 5890111.11111111
1895, 10513933.8235294
1966, 8436252.63157895
1966, 5603500.0
1966, 12374585.3658537
1966, 6890500.0
1966, 13210025.5102041
1966, 8021692.30769231
1966, 5780300.0
1966, 5991000.0
1966, 7731271.73913043
2111, 7698241.37931035
2111, 14327306.4516129
2111, 6529600.0
2111, 7009313.43283582
2111, 6596850.0
2111, 7722285.71428571
2111, 6585230.76923077
2111, 7531722.22222222
2128, 5832933.33333333
2128, 10086993.6708861
2128, 9896402.51572327
2128, 7482772.27722772
2128, 5903600.0
2128, 6924857.14285714
2128, 13184606.4814815
2726, 14906302.7522936
2726, 8624699.18699187
2726, 12151575.0
2726, 7072838.70967742
2772, 6034695.65217391
2772, 16576769.1552063
2772, 7078085.71428571
2772, 7680000.0
2772, 7836375.0
2772, 10052077.9816514
2772, 9614785.71428571
2772, 6736062.5
2772, 10057835.443038
2772, 6678520.0
2772, 9697898.73417722
2772, 5388161.29032258
2772, 10303455.6962025
2772, 6901040.0
2772, 10430037.9746835
2772, 17188432.5657895
2772, 10630500.0
2772, 6973960.0
2772, 9932120.25316456
2772, 6985000.0
2772, 10511113.9240506
2772, 7482580.0
2772, 10286392.4050633
2772, 8938191.30434783
2772, 8305991.07142857
3168, 14864602.7874564
3168, 13655857.6271186
3168, 10506631.5789474
3168, 8187462.15139442
3168, 8594013.07189542
3168, 7306058.82352941
3168, 9959153.11004785
3168, 19434601.6949153
3168, 9967571.42857143
3168, 10317770.4918033
2898, 7885921.05263158
2898, 7300666.66666667
2898, 8146304.34782609
2898, 14196417.0854271
2898, 21123511.9047619
2898, 17305166.6666667
2898, 9710916.66666667
2898, 12104467.1532847
2606, 7135344.82758621
2606, 6722000.0
2606, 8328468.35443038
2606, 8438294.11764706
2606, 6744071.42857143
2606, 7219722.22222222
2606, 7650176.47058824
2606, 8105320.38834951
2606, 10025266.6666667
2606, 19717213.3333333
2606, 11503456.1403509
2606, 7976161.76470588
2806, 8853592.92035398
2806, 9663449.43820225
2806, 8780250.0
2806, 7847875.0
2806, 6710350.0
2806, 8288625.0
2806, 7959608.69565217
2806, 7664409.09090909
2806, 11884400.0
2622, 8422353.65853659
2622, 8762636.36363636
2622, 8144860.21505376
2622, 8095594.5945946
2622, 7121800.0
2622, 6780050.0
2622, 5859391.30434783
3276, 10479751.3227513
3276, 6111277.77777778
3276, 6524608.69565217
3276, 7647791.66666667
3276, 5917521.73913043
3276, 13791674.2788462
3276, 6870217.39130435
3276, 7470000.0
3276, 6818478.26086957
3276, 8508530.97345133
3572, 6144165.2173913
3572, 10733436.8421053
3572, 6081812.5
3572, 9701425.53191489
3572, 9121787.23404255
3572, 10819593.75
3572, 8988857.14285714
2384, 8814434.7826087
2384, 9185416.66666667
2384, 18637824.5341615
2384, 8955739.13043478
2384, 8566235.29411765
2384, 9745153.06122449
2384, 8340435.29411765
2384, 10173942.6751592
