5518562.5, 1032
5705064.51612903, 1109
5985258.06451613, 1138
5359787.87878788, 1161
5682241.37931035, 1153
6231708.33333333, 1014
5497869.56521739, 1014
5802285.71428571, 1065
6473217.39130435, 1065
10379086.9565217, 1532
9626986.48648649, 1532
7356166.66666667, 1532
8542368.42105263, 1532
6583046.51162791, 1532
6687418.18181818, 1594
10329967.9715302, 1594
6458304.34782609, 1594
7893714.28571429, 1429
5799970.58823529, 1429
6100000.0, 1429
6341409.09090909, 1236
6307142.85714286, 1236
6338428.57142857, 1236
5973571.42857143, 1236
5802163.63636364, 1724
5163750.0, 1786
9590166.66666667, 1786
13744550.6329114, 1786
8730184.75452196, 1786
16379367.5, 1786
5991093.75, 1832
6602043.47826087, 1832
7383666.66666667, 1832
6495642.85714286, 1439
7470076.43312102, 1439
6600120.0, 1439
4852585.36585366, 2181
10019579.4701987, 2181
8396276.00554785, 1788
8015653.84615385, 1788
8596086.95652174, 1788
7690333.33333333, 1958
8548758.62068965, 1958
10366634.7222222, 1958
5593318.18181818, 2098
7471814.81481481, 2098
6833447.91666667, 2098
5658190.47619048, 2098
5313258.06451613, 1604
5786000.0, 1604
5769758.62068965, 1604
5962739.13043478, 1604
6090516.12903226, 1604
6269619.04761905, 1604
5544782.60869565, 1604
7801180.64516129, 2426
8190250.0, 2426
8473866.66666667, 1900
5869764.70588235, 1900
9148122.6993865, 1900
6602571.42857143, 1900
6475538.46153846, 1900
6419800.0, 2282
8302970.2970297, 2282
5851720.0, 2282
6018423.07692308, 2282
6856784.31372549, 2282
5139153.84615385, 2282
6142680.0, 2502
8901171.42857143, 2502
13467692.3076923, 2502
6403791.66666667, 2502
8959806.93069307, 1895
6230500.0, 1895
6410400.0, 1895
6304580.64516129, 1895
9274389.70588235, 1895
7040285.71428571, 1966
6240884.61538462, 1966
5535607.14285714, 1966
10917123.9669421, 1966
7189033.89830508, 1966
6513956.52173913, 1966
9752620.07168459, 1966
9215562.5, 1966
5954576.92307692, 2111
6451380.95238095, 2111
5782666.66666667, 2111
6207576.92307692, 2111
6249655.17241379, 2111
8460434.26294821, 2111
5890434.7826087, 2111
6107692.30769231, 2111
6397652.17391304, 2128
6502586.20689655, 2128
7144655.17241379, 2128
6948809.52380952, 2128
5887476.19047619, 2128
6768666.66666667, 2128
6000692.30769231, 2128
6595772.72727273, 2726
8102361.11111111, 2726
11160144.8275862, 2726
6712083.33333333, 2772
5887281.25, 2772
12706544.3037975, 2772
7508500.0, 2772
10011694.0298507, 2772
12606544.3037975, 2772
7939923.07692308, 2772
8841216.78321678, 2772
9089930.06993007, 2772
9280440.0921659, 2772
8629090.90909091, 2772
8869132.86713287, 2772
9051202.7972028, 2772
9058433.56643357, 2772
10022297.235023, 2772
8561804.1958042, 2772
8866188.81118881, 2772
6297346.15384615, 2772
6388619.04761905, 2772
7147333.33333333, 3168
10034333.3333333, 3168
7984351.35135135, 3168
4521000.0, 3168
7142900.0, 3168
7805285.71428571, 3168
7834391.30434783, 3168
7722385.71428571, 3168
4394333.33333333, 3168
7305214.28571429, 3168
8535428.57142857, 2898
8616280.0, 2898
9803253.20512821, 2898
6728173.91304348, 2898
8261000.0, 2898
6629047.61904762, 2898
7191695.65217391, 2898
7491434.7826087, 2898
6798055.55555556, 2606
9109778.37837838, 2606
7331333.33333333, 2606
7489521.73913043, 2606
8123216.21621622, 2606
6585333.33333333, 2606
12723857.1428571, 2606
6778217.39130435, 2606
7654277.77777778, 2606
7288699.11504425, 2606
7372161.29032258, 2606
7942238.0952381, 2806
6576791.66666667, 2806
4990500.0, 2806
4967500.0, 2806
6381777.77777778, 2806
8545854.54545454, 2806
11561035.0877193, 2806
10646327.7310924, 2806
7010269.23076923, 2806
5687266.66666667, 2622
5995695.65217391, 2622
6390818.18181818, 2622
7216963.63636364, 2622
6223043.47826087, 2622
5373809.52380952, 2622
7507371.68141593, 2622
7355300.0, 3276
13221760.7361963, 3276
10482402.1871203, 3276
7995409.09090909, 3276
11523184.7075081, 3572
11349686.1313869, 3572
10817453.038674, 3572
10179603.7735849, 3572
12456051.7241379, 3572
6399533.33333333, 2384
8000487.80487805, 2384
6588909.09090909, 2384
6201666.66666667, 2384
8649676.2295082, 2384
9728569.62025316, 2384
7202684.21052632, 2384
13487271.5789474, 3623
7686617.64705882, 3623
9639691.00169779, 3623
8070400.0, 3623
7833950.0, 3037
7853739.13043478, 3037
8574000.0, 3037
13642684.9315068, 3037
10305381.1659193, 3037
8250913.04347826, 3037
8281516.12903226, 3037
9399939.50177936, 3037
7563633.33333333, 3751
7381000.0, 3751
6277047.61904762, 3751
7778190.47619048, 3751
7976129.03225806, 3305
11499872.7272727, 3305
10636023.4375, 3305
8156617.64705882, 3305
7513727.27272727, 3305
10116495.7446809, 3305
10206419.0751445, 3305
12039193.5483871, 3305
10290892.4302789, 3305
13738500.0, 3305
13341018.5185185, 3305
9423983.87096774, 3305
10459657.3705179, 3305
13253870.3703704, 3305
13406935.1851852, 3305
9420108.69565217, 3305
6055037.03703704, 2917
8205095.23809524, 2917
8727642.85714286, 2917
9704748.22695035, 2917
6400130.43478261, 2917
6662958.33333333, 2917
7545192.30769231, 2917
9490619.04761905, 3768
8104130.43478261, 3768
9343071.42857143, 3768
10739210.5263158, 3768
8365523.80952381, 3768
11742673.828125, 3768
12496436.5079365, 3768
11641512.605042, 3768
11536533.6134454, 3768
9225826.08695652, 3768
6678700.0, 3506
6502652.17391304, 3506
6642260.86956522, 3506
6531782.60869565, 3506
5837952.38095238, 3506
6602904.76190476, 3506
